TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   45.00   90.00    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
  139.74   47.56 -137.04   0.0003500
TEXTURE AT STRAIN =    0.5000
   1.507   1.894   0.335  <-- length of phase ellipsoid axes
  164.23    1.93 -102.68  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
