TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  118.43  105.79   91.96  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
  138.77   45.57 -136.80   0.0003500
TEXTURE AT STRAIN =    0.7000
   1.889   2.330   0.213  <-- length of phase ellipsoid axes
  148.70    2.56 -112.46  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
